date;from;until;activity;subgroup;program;floor;roomcategory;capacity;area;credits;usercount;totalstudents
20250925;93000;170000;Activerend hoorcollege;PGD-FON/1;PGD-FON;4;leslokaal;56;111.62;3;0;10
20251002;93000;170000;Activerend hoorcollege;PGD-FON/1;PGD-FON;4;leslokaal;56;111.62;3;0;10
20251009;93000;170000;Activerend hoorcollege;PGD-FON/1;PGD-FON;4;leslokaal;56;111.62;3;0;10
20251023;93000;170000;Activerend hoorcollege;PGD-FON/1;PGD-FON;4;leslokaal;56;111.62;3;0;10
20251106;93000;170000;Activerend hoorcollege;PGD-FON/1;PGD-FON;4;leslokaal;56;111.62;4;0;10
20251113;93000;170000;Activerend hoorcollege;PGD-FON/1;PGD-FON;4;leslokaal;56;111.62;4;0;10
20251127;93000;170000;Activerend hoorcollege;PGD-FON/1;PGD-FON;4;leslokaal;56;111.62;4;0;10
20251204;93000;170000;Activerend hoorcollege;PGD-FON/1;PGD-FON;4;leslokaal;56;111.62;4;0;10
20251211;93000;170000;Activerend hoorcollege;PGD-FON/1;PGD-FON;4;leslokaal;56;111.62;4;0;10
20251218;93000;170000;Activerend hoorcollege;PGD-FON/1;PGD-FON;4;leslokaal;56;111.62;4;0;10
20260108;93000;170000;Activerend hoorcollege;PGD-FON/1;PGD-FON;4;leslokaal;56;111.62;8;NULL;10
20260115;93000;170000;Activerend hoorcollege;PGD-FON/1;PGD-FON;4;leslokaal;56;111.62;8;NULL;10
20260122;93000;170000;Activerend hoorcollege;PGD-FON/1;PGD-FON;4;leslokaal;56;111.62;8;NULL;10
